rid,binaryID
314,11101000100001111001000001000000110000110000000000000
315,111010001000011110010000010000001100001100000000000001
316,11101000100001111001000001000000110000110000000000000111
317,1110100010000111100100000100000011000011000000000000011
318,111010001000011110010000010000001100001100000000000001111
319,1110100010000111100100000100000011000011000000000000011110
320,111010001000011110010000010000001100001100000000000001111011111101
321,11101000100001111001000001000000110000110000000000000111101111110
322,1110100010000111100100000100000011000011000000000000011110111111010
323,11101000100001111001000001000000110000110000000000000111101111110100
324,111010001000011110010000010000001100001100000000000001111011111101000
325,1110100010000111100100000100000011000011000000000000011110111111010000
326,11101000100001111001000001000000110000110000000000000111101111110100000
327,111010001000011110010000010000001100001100000000000001111011111101000000
328,1110100010000111100100000100000011000011000000000000011110111111010000000
329,11101000100001111001000001000000110000110000000000000111101111110100000000
330,111010001000011110010000010000001100001100000000000001111011111101000000000
331,1110100010000111100100000100000011000011000000000000011110111111010000000000
332,111010001000011110010000010000001100001100000000000001111011111101000000000001
333,11101000100001111001000001000000110000110000000000000111101111110100000000000
334,1110100010000111100100000100000011000011000000000000011110111111010000000000010
335,11101000100001111001000001000000110000110000000000000111101111110100000000000101
336,111010001000011110010000010000001100001100000000000001111011111101001
337,1110100010000111100100000100000011000011000000000000011110111111010010
338,1110100010000111100100000100000011000011000000000000011110111111010010111111111
339,11101000100001111001000001000000110000110000000000000111101111110100101111111110
340,111010001000011110010000010000001100001100000000000001111011111101001011111111100
341,1110100010000111100100000100000011000011000000000000011110111111010010111111111000
342,11101000100001111001000001000000110000110000000000000111101111110100101111111110001
343,111010001000011110010000010000001100001100000000000001111011111101001011111111100011
344,1110100010000111100100000100000011000011000000000000011110111111010010111111111000110
345,1110100010000111100100000100000011000011000000000000011110111111010010111111111000110011
346,11101000100001111001000001000000110000110000000000000111101111110100101111111110001100
347,111010001000011110010000010000001100001100000000000001111011111101001011111111100011001
348,11101000100001111001000001000000110000110000000000000111101111110100101111111110001100111
349,111010001000011110010000010000001100001100000000000001111011111101001011111111100011001111
350,111010001000011110010000010000001100001100000000000001111011111101001011111111100011001111101
351,1110100010000111100100000100000011000011000000000000011110111111010010111111111000110011111010
352,11101000100001111001000001000000110000110000000000000111101111110100101111111110001100111110100
353,111010001000011110010000010000001100001100000000000001111011111101001011111111100011001111101000
354,1110100010000111100100000100000011000011000000000000011110111111010010111111111000110011111010001101
355,11101000100001111001000001000000110000110000000000000111101111110100101111111110001100111110100011010
356,111010001000011110010000010000001100001100000000000001111011111101001011111111100011001111101000110100
357,1110100010000111100100000100000011000011000000000000011110111111010010111111111000110011111010001101000
358,11101000100001111001000001000000110000110000000000000111101111110100101111111110001100111110100011010000
359,111010001000011110010000010000001100001100000000000001111011111101001011111111100011001111101000110100000
360,11101000100001111001000001000000110000110000000000000111101111110100101111111110001100111110100011010000011
361,1110100010000111100100000100000011000011000000000000011110111111010010111111111000110011111010001101000001
