rid,binaryID
15043,10
15044,100
15045,1000
15046,10001
15047,100010
15048,1000100
15049,10001001
15050,100010010
15051,1000100101
15052,10001001011
15053,100010010110
15054,1000100101100
15055,10001001011000
15056,100010010110000
15057,1000100101100001
15058,10001001011000010
15059,100010010110000100
15060,1000100101100001000
15061,10001001011000010000
15062,100010010110000100000
15063,1000100101100001000000
15064,10001001011000010000000
15065,100010010110000100000000
15066,1000100101100001000000000
15067,10001001011000011
15068,100010010110000111
15069,1000100101100001110
15070,10001001011000011100
15071,100010010110000111000
15072,1000100101100001110000
15073,10001001011000011100000
15074,100010010110000111000000
15075,1000100101100001110000000
15076,10001001011000011100000000
15077,100010010110000111000000000
15078,1000100101100001110000000000
15079,10001001011000011100000000000
15080,10001001011000011100000001
15081,100010010110000111000000010
15082,1000100101100001110000000100
15083,10001001011000011100000001000
15084,100010010110000111000000010000
15085,1000100101100001110000000100000
15086,10001001011000011100000001000000
15087,100010010110000111000000010000000
15088,1000100101100001110000000100000000
15089,10001001011000011100000001000000001
15090,100010010110000111000000010000000011
15091,1000100101100001110000000100000000111111
15092,10001001011000011100000001000000001111111
15093,100010010110000111000000010000000011111111
15094,1000100101100001110000000100000000111111111
15095,100010010110000111000000010000000011111111111
15096,10001001011000011100000001000000001111111111
15097,10001001011000011100000001001
15098,100010010110000111000000010010
15099,1000100101100001110000000100100
15100,10001001011000011100000001001000
15101,100010011
15102,1000100111
15103,10001001110
15104,100010011100
15105,1000100111000
15106,10001001110000
15107,1000100111000000
15108,10001001110000000
15109,100010011100000000
15110,1000100111000000000
15111,1000100111000000000111
15112,10001001110000000001
15113,100010011100000000011
15114,10001001110000000001111
15115,100010011100000000011111
15116,1000100111000000000111111
15117,1000100111000001
15118,10001001110000010
15119,100010011100000
15120,100010011100000100
15121,100010011100001
15122,1000100111000010
15123,10001001111
15124,1000100111101
15125,100010011110
15126,100011
15127,10001101
15128,1000110
15129,100011010
15130,1000110100
15131,100011011
15132,1000110110
15133,10001101101
15173,10001001011000011100000001000001
15174,100010010110000111000000010000011
15175,100010010110000111000001
15176,1000100101100001110000010
15177,10001001011000011100000100
15178,100010010110000111000000001
15179,1000100101100001110000000101
15180,10001001011000011100000001011
15181,100010010110000111000000010111
15182,1000100101100001110000000101111
15183,100010010110000111000000010001
15184,100010010111
15185,1000110111
15186,1000111
15187,100010010110000101
15188,1000100101100001010
15189,10001001011000010101
15190,111
15191,11
15192,1111
15193,11111
15194,111110
15198,10001001011000011100001
15201,10001001110000010111
15202,100010011100000101
15203,1000100111000001011
15204,100010011100000101111
15207,100010011100000001
15210,1000100111000111
15211,10001001110001
15212,100010011100011
15213,10001001110001111
15214,100010011100011111
15215,1000100111000111110
15216,10001001011000011100000001001001
15238,1011
15239,101
15240,100111
15241,10011
15242,1001
15243,1000101
15244,1000100101101
15245,10001001011001
15246,1000100101100001011
15247,10001001011000010111
15248,100010010110000100001
15249,1000100101100001000001
15250,10001001011000010000011
15251,1000100101100001000000001
15252,100010010110000100000001
15253,1000100101100001000000010
15254,1000100101100001000000011
15255,10001001011000010000000110
15256,10001001011000010000000111
15257,10001001011000010000001
15258,10001001011000010001
15259,1000100101100001001
15260,100010010110000111001
15261,1000100101100001110000011
15262,10001001011000011100000101
15263,1000100101100001110000000001
15264,10001001011000011100000000010
15265,100010010110000111000000000100
15266,100010010110000111000000000101
15267,10001001011000011100000000011
15268,10001001011000011100000000001
15269,100010010110000111000000011
15270,1000100101100001110000000111
15271,1000100101100001110000000100001
15272,10001001011000011100000001000011
15273,1000100101100001110000000100000001
15274,10001001011000011100000001000000011
15275,1000100101100001110000000100000000111101
15276,10001001011000011100000001000000001111011
15277,1000100101100001110000000100000000111011
15278,100010010110000111000000010000000011101
15279,100010010110000111000000010000001
15280,1000100101100001110000000100000010
15281,10001001011000011100000001000000101
15282,10001001011000011100000001000000111
15283,1000100101100001110000000100000011
15284,1000100101100001110000000100101
15285,10001001011000011100000001001011
15286,100010010110000111000000010011
15287,1000100101100001110000000100110
15288,1000100101100001110000000100111
15289,1000100101100001110000001
15290,10001001011000011100000011
15291,1000100101100001110001
15292,10001001011000011101
15293,1000100101100001111
15294,100010010110001
15295,1000100111001
15296,1000100111001111
15297,10001001110011
15298,100010011100111
15299,1000100111000000001
15300,10001001110000001
15301,10001001110000011
15302,100010011100000110
15303,1000100111000001100
15304,1000100111000001101
15305,100010011100000111
15306,1000100111000011
15307,1000100111000111111
15308,100010011101
15309,100010011111
15310,1000110101
15311,111111
15312,1000100111000001001
15313,1000100101100001110000000100000000111
15314,10001001011000011100000001000000001110
15315,10001001011000011100000001000000001111
15316,100010010110000111000000010000000011110
15317,100010010110000111000000010000000011111
15042,1
