rid,binaryID
9695,110000010000000010111111111011111110011111011110111
9696,11000001000000001011111111101111111001111101111011
11537,110
11539,11000
11540,1100
11541,11
11542,110000
11543,1100000
11544,11000000
11545,110000001
11546,1100000010
11547,11000000100011
11548,110000001000111
11549,11000001
11550,110000010
11551,1100000100
11552,11000001000
11553,1100000100000
11554,110000010000
11555,11000001000000
11556,11000001000000001
11557,1100000100000000
11558,110000010000000010
11559,1100000100000000100
11560,11000001000000001000
11561,110000010000000010000
11562,1100000100000000100000
11563,11000001000000001000001
11564,110000010000000010000011
11565,1100000100000000100000110
11566,11000001000000001000001100
11567,110000010000000010000011000
11568,11000001000000001000001100001
11569,110000010000000010000011000011011
11570,11000001000000001000001100001101
11571,1100000100000000100000110000110
11572,110000010000000010000011000011
11573,1100000100000000100000110000
11574,1100000100000000100000110000110110
11575,11000001000000001000001100001101100
11576,1100000100000000100000110000110111
11577,11000001000000001000001100001101110
11578,110000010000000010000011000011011100
11579,1100000100000000100000110000110111001
11580,11000001000000001000001100001101110010
11581,110000010000000010000011000011011100100
11582,1100000100000000100000110000110111001000
11583,11000001000000001000001100001101110010000
11587,11000001000000001000001100001101111100
11588,110000010000000010000011000011011111001
11589,11000001000000001000001100001101110010001000
11594,11000001000000001011111111101111011
11595,110000010000000010000011000011011101111111110001111
11596,1100000100000000100000110000110111011111111100011111
11597,11000001000000001000001100001101110111111111000111111
11598,110000010000000010000011000011011101111111110001111111
11599,11000001000000001000001100001111
11605,110000010000000010000011000011011001011110
11606,110000010000000010000011000011011100111100110101111011111111111110
11607,11000001000000001000001100001101110011110011010111101111111111111011
11608,1100000100000000100000110000110111001111001101011110111111111111101
11609,11000001000000001000001100001101110011110011010011011
11610,110000010000000010000011000011011100111100110100110111
11611,11000001000001111000011011000111101111111111111111101
11612,11000001000001111000011011000111101111111111111111111
11613,11000001000001111000011011000111101111111111111111
11614,110000010000000010000011000011011100111100110101111011111111111
11615,11000001000000001000001100001101110111111111000111111110
11616,11000001000000001000001100001101110111111111000111111111
11617,11000001000000001011111111101111111001
11618,1100000100000000101111111110111111100
11619,110000010000000010111111111011111110010
11620,110000010000000010111111111011111110011
11621,1100000100000000101111111110111111100111
11622,11000001000000001011111111101111111001111
11623,110000010000000010111111111011111110011110
11624,1100000100000000101111111110111111100111101
11625,11000001000000001011111111101111111001111011
11626,110000010000000010111111111011111110011111
11627,1100000100000000101111111110111111100111110
11628,11000001000000001011111111101111111001111101
11629,1100000100000000101111111110111111100111110111
11723,110000010000011
11724,11000001000001
11725,1100000100000111
11726,11000001000001111
11727,110000010000011110
11728,1100000100000111100
11729,11000001000001111000
11730,110000010000011110000
11731,1100000100000111100001
11732,11000001000001111000011
11733,110000010000011110000110
11734,11000001000001111000011011
11735,1100000100000111100001101
11736,110000010000011110000110110
11737,1100000100000111100001101100
11738,1100000100000111100001101100011
11739,110000010000011110000110110001
11740,11000001000001111000011011000
11741,11000001000000001011
11742,1100000100000000101
11743,110000010000000010111
11744,110000010000000010111111
11745,1100000100000000101111
11746,11000001000000001011111
11747,1100000100000000101111111
11748,11000001000000001011111111
11749,11000001000000001011111111111
11750,110000010000000010111111111111
11751,11000001000000001000001100001101110010001
11752,110000010000000010000011000011011101111111110
11753,1100000100000000100000110000110111011111111100
11754,11000001000000001000001100001101110111111111000
11755,110000010000000010000011000011011101111111110001
11756,11000001000000001000001100001101111
11757,110000010000000010000011000011011110
11758,1100000100000000100000110000110111101
11802,11000001000000001011111111101111111001111101111
11803,110000010000000010111111111011111110011111011
11804,110000010000000010111111111011111110011111011110
11805,1100000100000000101111111110111111100111110111100
11806,1100000100000000101111111110111111100111111
11807,11000001000000001011111111101111111001111110
11808,11000001000000001011111111101111111001111111
11809,110000010000000010111111111011111110011111011111
11810,110000010000000010000011000011011100100010111110
11811,110000010000000010000011000011011100100010111111
11812,11000001000000001000001100001101110010001011111010
11813,1100000100000000100000110000110111001000101111111
11814,11000001000000001000001100001101110010001011111111
11815,1100000100000000100000110000110111001000101111111111
11816,11000001000000001000001100001101110010001011111111111
11817,110000010000000010000011000011011100100010111111111
11818,110000010000000010000011000011011100100010111111111110
11819,110000010000000010000011000011011100100010111111111111
11820,11000001000000001000001100001101110010001011111011
11906,1100000100000000101111111110111101111101
11907,11000001000000001011111111101111011111011
11908,1100000100000000101111111110111101111101101
11909,110000010000000010111111111011110111110110
11910,11000001000000001011111111101111011111011011
11911,110000010000000010111111111011110111110111
11912,1100000100000000101111111110111101111101111
11913,11000001000000001011111111101111011111011110
11914,110000010000000010111111111011110111110111101
11915,1100000100000000101111111110111101111101111011
11916,11000001000000001011111111101111011111011110110
11917,110000010000000010111111111011110111110111101101
11918,11000001000000001011111111101111011111011110110110
11919,1100000100000000101111111110111101111101111011011
11920,110000010000000010111111111011110111110111101101101
11921,11000001000000001011111111101111011111011110110110111
11922,1100000100000000101111111110111101111101111011011011
11923,1100000100000000101111111110111101111101111011011011111
11924,11000001000000001011111111101111011111011110110110111111
11925,110000010000000010111111111011110111110111101101101111111
11926,110000010000000010111111111011110111110111101101101111
11927,11000001000000001011111111101111011111011111111
11928,11000001000000001011111111101111011111011111
11929,1100000100000000101111111110111101111101111111
11930,110000010000000010111111111011110111110111111
11931,110000010000000010111111111011110111110111111110
11932,110000010000000010111111111011110111110111111111
11933,11000001000000001011111111101111011111011110111
12355,1111
12356,111
12357,11011
12358,1101
12359,110001
12360,1100011
12361,11000111
12362,110001111
12363,110000011
12364,1100000111
12365,11000001111
12366,110000011111
12367,1100000101
12368,1100000101111
12369,110000010111
12370,11000001011
12371,11000001011111
12372,110000010111111
12373,11000001001111
12374,110000010011
12375,11000001001
12376,1100000100111
12377,110000010011110
12378,110000010011111
12379,1100000100111110
12380,11000001001111100
12381,1100000100111111
12382,110000010011111011
12383,1100000100111110111
12384,11000001001111101
