rid,binaryID
9698,10
9699,1010111100
9700,101011110
9701,1010111100011
9702,10101111000
9703,101011110001
9704,10101111000111100
9705,101011110001111000
9706,1010111100011110000
9707,1010111100011110000011
9708,101011110001111000001111
9709,101011110001111000001
9710,10101111000111100000111
9711,10101111000111100000
9712,1010111100011110000011110
9713,10101111000111100000111100
9714,101011110001111000001111000
9715,1010111100011110000011110001011
9716,10101111000111100000111100010111
9717,101011110001111000001111000101
9718,101011110001111000001111000101111
9719,1010111100011110000011110001011111
9720,10101111000111100000111100010111110
9721,101011110001111000001111000101111100
9722,1010111100011110000011110001011111000
9723,10101111000111100000111100010111110000
9724,1010111100011110000011110001011111000011110
9867,101011110001111000100100011111111111
9868,1010111100011110001001000111111110
10140,101011111
10141,1010111111
10142,101011111111
10143,10101111111
10144,101011110001111001
10145,1010111100011110010
10146,10101111000111100100
10147,10101111000111100100011111
10148,101011110001111001000111111
10149,1010111100011110010001
10150,101011110001111001000
10151,101011110001111001000111
10152,1010111100011110010001111
10153,10101111000111100100011
10154,1010111100011110010001111111
10155,1010111100011110011
10156,10101111000111100101
10157,101011110001111001010
10158,101011110001111001011
10159,101011110001111001001
10160,10101111000111100001
10161,101011110001111000010
10162,101011110001111000011
10163,10101111000111100000111101
10164,1010111100011110000011110001011111001
10165,10101111000111100000111100010111110010
10166,10101111000111100000111100010111110011
10167,1010111100011110000011110001011111000011111
10168,10101111000111100000111100010111110000111111
10169,101011110001111000001111000101111100001111111
10170,101011110001111000001111000101111100001101
10171,10101111000111100000111100010111110000110
10172,1010111100011110000011110001011111000001111
10173,101011110001111000001111000101111100000
10174,1010111100011110000011110001011111000001
10175,101011110001111000001111000101111100000111
10176,10101111000111100000111100010111110000011
10177,10101111000111100000111100010111110001
10178,101011110001111000001111000101111101
10179,1010111100011110000011110001011111010
10180,10101111000111100000111100010111110100
10181,101011110001111000001111000101111101001
10182,1010111100011110000011110001011111010010
10183,10101111000111100000111100010111110100100
10184,101011110001111000001111000101111101001011
10185,10101111000111100000111100010111110100101
10186,1010111100011110000011110001011111010011
10187,101011110001111000001111000101111101011
10188,10101111000111100000111100010111110101
10189,1010111100011110000011110001011111011
10190,10101111000111100000111100010111111
10191,101011110001111000001111000101111110
10192,101011110001111000001111001
10193,1010111100011110000011110010
10194,10101111000111100000111100100
10195,101011110001111000001111001001
10196,1010111100011110000011110010011
10197,10101111000111100000111100100111
10198,101011110001111000001111001001111
10199,1010111100011110000011110010011111
10200,1010111100011110000011110011
10201,10101111000111100000111100101
10202,1010111100011110000011111
10203,1010111100011110001
10204,10101111000111100010
10205,1010111100011110001001
10206,10101111000111100010010
10207,101011110001111000100100
10208,101011110001111000100100011
10209,10101111000111100010010001
10210,10101111000111100010010001111111
10211,1010111100011110001001000
10212,10101111000111100010010001111
10213,101011110001111000100100011111
10214,1010111100011110001001000111
10215,1010111100011110001001000111111
10216,101011110001111000100100011111111
10217,10101111000111100011
10218,1010111100011110001001001
10219,101011110001111000100101
10220,10101111000111100010011
10221,101011110001111000100
10222,101011110001111000101
10223,1010111100011110001011
10224,101011110001111000101111101
10225,1010111100011110001011111011
10226,101011110001111000101111111
10227,10101111000111101
10228,10101111001
10229,101011110011
10230,1010111100111
10231,101011110011110111
10232,1010111100111101
10233,10101111001111011111
10234,10101111001111011
10235,1010111100111101111
10236,1010111100111111
10237,10101111001111111
10238,101011110011111110
10239,101011110011111111
10240,10101111011
10241,1010111101
10242,1011111111111
10243,101111111111111
10244,10111111111111
10245,1011111111111111
10246,10111111111111111
10247,1011111111111111111
10248,101111111111111111
10249,101111
10250,1011111
10251,10111111111
10252,101111111111
10253,10111111
10254,1011111111
10255,101111111
10256,10111111111111111111110
10257,101111111111111111111101
10258,101111111111111111111111
10259,10111111111111111111111
10260,1011111111111111111111110
10261,1011111111111111111111111
10262,101111111111111111111
10263,1011111111111111111111
10264,10111111111111111111
10265,1011111111111111111111011
10266,111
10267,11
10324,101011110001111110111
10325,101011110001111110
10326,1010111100011111101111
10327,10101111000111111011
10328,101011110001111110111111
10329,1010111100011111101
10330,10101111000111111011111
10349,1010111100011110000011110001011111110
10350,1010111100011110000011110001011111111
10351,10101111000111100000111100010111111111
10352,101011110001111000001111000101111111111
10353,10101111000111100000111100010111111111100
10354,10101111000111100000111100010111111111101
10355,101011110001111000001111000111
10356,1010111100011110000011110001011111111110
10357,1010111100011110000011110001011111111111
10373,101
10374,1010
10375,10101
10376,101011
10377,10101111000111
10385,101011110001111000001111111
10390,10101111
10391,1010111
10432,101011110001111000001111000101111111
10433,10101111000111100000111111
10434,10101111000111100010111
10435,101011110001111000101111
10436,1011
10437,10111
10448,10101111000111100000111100010111110000111
10449,101011110001111000001111000101111100001111
10450,101011110001111000001111000101111100001
10451,1010111100011110000011110001011111000011
10456,10101111000111100000111100010
10457,10101111000111100000111100011
10458,1010111100011110000011110001
10503,10101111000111100010111110
10504,1010111100011110001011111
10505,10101111000111100010111111
10506,101011110011110
10507,10101111001111
10508,101011110011111
10518,1010111100011110001001000111111111
10519,10101111000111100010010001111111101
10520,1010111100011110001001000111111110111
10521,101011110001111000100100011111111011
10522,10101111000111100010010001111111111
10541,101011110001111
10542,1010111100011110
10543,1010111100011111
10544,10101111000111111
10555,101011110001111111
9697,1
