rid,binaryID
8011,11000110111
8012,110001101110
8013,1100011011100
8014,11000110111000
8015,11000110101
8016,110001101010
8017,1100011010100
8018,11000110101000
8019,110001101010000
8020,1100011010100000
8021,11000110101000000
8022,110001101010000001
8023,1100011010100000011
8024,11000110101000000111
8025,110001101010000001111
8195,1111
8196,11011
8197,1100111
8198,110001111111
8199,110001111
8200,1100011111
8201,11000111111
8202,1100011111110
8203,1100011111111
8204,110001101011
8205,1100011010110
8206,11000110101100
8207,110001101011001
8208,11000110101101
8209,1100011010111
8210,110001101010001
8211,1100011010100011
8212,11000110101000001
8213,1100011010100001
8214,11000110101001
8215,1100011010101
8216,1100011011101
8217,11000110111011
8218,11000110111001
8219,110001101111
8220,1100011001
8221,11000110011
8222,11000101
8268,1100011010
8269,110001100
8270,110001101
8271,11000110
8272,11000111
8273,1100010
8274,1100011
8275,110001
8276,110011
8277,1100011011
8278,11000
8279,11001
8280,1100
8281,1101
8282,110
8283,111
8284,10
8285,11
8286,1
