rid,binaryID
15333,11
15335,110
15336,1100
15337,11000
15338,110000
15339,1100000
15340,11000000
15341,110000000
15342,1100000000
15343,11000000000
15344,110000000000
15345,1100000000000
15346,11000000000000
15347,110000000000000
15348,1100000000000000
15349,11000000000000000
15350,110000000000000000
15351,1100000000000000000
15352,11000000000000000000
15353,110000000000000000000
15354,1100000000000000000000
15355,11000000000000000000000
15356,110001
15357,1100010
15358,11000100
15359,110001000
15360,1100010000
15361,11000100000
15362,110001000000
15363,1100010000000
15364,11000100000000
15365,111
15366,1110
15367,11100
15368,111001
15369,1110011
15370,11100110
15371,111001100
15372,1110011000
15373,11100110000
15374,11100111
15375,111001110
15376,1110011100
15377,11100111000
15378,111001110000
15379,111001110000011
15380,1110011100000
15381,11100111000001
15382,1110011100000110
15383,111001111
15384,1110011110
15385,11100111100
15386,111001111000
15387,1110011110000
15388,11100111100000
15389,1110011110000011
15390,111001111000001
15391,11100111100000111
15392,1110011110000011111
15393,111001111000001111
15394,11100111100000111110
15395,111001111000001111100
15396,1110011110000011111001
15397,11100111100000111110011
15398,111001111000001111100110
15399,1110011110000011111001101
15400,11100111100000111110011011
15401,111001111000001111100110110
15402,1110011110000011111001101100
15403,11100111100000111110011011000
15404,111001111000001111100110110001
15405,1110011110000011111001101100010
15406,11100111100000111110011011000100
15407,1110011110000011111001101111
15408,111001111000001111100110111
15409,11100111100000111110011011110
15410,111001111000001111100110111100
15411,1110011110000011111001101111000
15412,11100111100000111110011011110000
15413,111001111000001111100110111100000
15414,1110011110000011111001101111001
15415,11100111100000111110011011110010
15416,111001111000001111100110111100101
15417,1110011110000011111001101111001011
15418,11100111100000111111
15419,111001111000001111111
15420,1110011110000011111111
15421,11100111100000111111110
15422,111001111000001111111101
15423,1110011110000011111111011
15424,11101
15425,111011
15426,1110111
15427,11101111
15428,111011111
15429,1110111110
15430,111011111011
15431,11101111101
15432,111011111011101
15433,1110111110111010
15438,1110011110000011111001101111000011
15439,111001111000001111100110111100001
15440,1110011100001
15441,1110011110001
15442,11100111100011
15443,111001111000001111100111
15444,1110011110000011111001110
15445,11100111100000111110011100
15446,11000101
15447,110001010
15450,111001101
15451,1110011010
15452,111001101001111
15453,11100110100
15454,111001101001
15455,1110011010011
15456,11100110100111
15457,11100111100000111110011011001
15458,11000001111
15459,11000001
15460,110000011
15461,1100000111
15462,110000000001
15463,1100000000001
15464,11000000000011
15465,11000000000000001
15466,110000000000000011
15467,1100000000000000001
15468,110000000000000000111
15469,11000000000000000011
15470,1100000000000000001111
15471,110000000000000000001
15472,1100000000000000000011
15473,1100000000000000000001
15474,11000000000000000000011
15475,11000000000000000000001
15476,110000000000000000000010
15477,110000000000000000000011
15478,11000000000000000001
15479,110000000000000001
15480,1100000000000000011
15481,1100000000000001
15482,110000000000001
15483,1100000000000011
15484,11000000000001
15485,11000000001
15486,1100000001
15487,11000000011
15488,110000000111
15489,110000001
15490,1100001
15491,11000010
15492,110000101
15493,11000011
15494,110000111
15495,1100001111
15496,110001011
15497,1100010111
15498,1100010001
15499,110001000001
15500,110001000000111
15501,1100010000001
15502,11000100000011
15503,11000100000001
15504,11000100001
15505,1100011
15506,11000111
15507,11001
15508,110010
15509,1100100
15510,110011
15511,1100101
15512,11001011
15513,1101
15514,11010
15515,110100
15516,1101000
15517,1101001
15518,11010010
15519,1101001001111
15520,11010010011
15521,110100100
15522,110100100111111
15523,11010010011111
15524,110100100111
15525,1101001001
15526,1101001001111111
15527,11010011111
15528,11010011
15529,1101001111
15530,110100111
15531,110100111111
15532,110100101
15533,110101
15534,1101011
15535,11010111
15536,110101110
15537,110101111
15538,11011
15539,110111
15540,1111
15541,1111111
15542,11111
15543,111111
15544,11111110
15545,11111111
15546,1111111111
15547,111111111
15548,11100110101
15549,111001101010
15550,1110011010101
15551,111001101011
15552,1110011011
15553,111001100011
15554,11100110001
15555,1110011001
15556,1110011100000111
15557,111001110001
15558,1110011100011
15559,11100111001
15560,111001110011
15561,1110011101
15562,11100111101
15563,111001111010
15564,111001111011
15565,1110011110111
15566,1110011110000011111001111
15567,11100111100000111110011111
15568,11100111100000111110011101
15569,111001111000001111100111011
15570,111001111000001111100110110001111
15571,111001111000001111100110110001111111
15572,1110011110000011111001101100011
15573,11100111100000111110011011000111
15574,1110011110000011111001101100011111
15575,11100111100000111110011011000111111
15576,11100111100000111110011011000101
15577,1110011110000011111001101101
15578,11100111100000111110011011011
15579,11100111100000111110011011110001
15580,111001111000001111100110111100010
15581,1110011110000011111001101111000100
15582,111001111000001111100110111100011
15583,1110011110000011111001101111000111
15584,11100111100000111110011011110001011
15585,1110011110000011111001101111000101
15586,11100111100000111110011011110011
15587,111001111000001111100110111100111
15588,1110011110000011111001101111001111
15589,111001111000001111100110111101
15590,1110011110000011111001101111010
15591,11100111100000111110011011110101
15592,111001111000001111100110111101011
15593,1110011110000011111001101111010111
15594,1110011110000011111001101111011
15595,11100111100000111110011011110111
15596,11100111100000111110011011111
15597,111001111000001111100110111111
15598,111001111000001111101
15599,11100111100000111111111
15600,11100111100001
15601,111001111000011
15602,111001111001
15603,1110011110011
15604,11100111100111
15605,1110011111
15606,1110111110111011
15607,11101111101110111
15608,111011111011111
15609,111011111111
15610,1110111111111
15611,1110111111
15612,11101111111
15647,110001001110
15648,11000100111
15649,1100010011
15650,110001001111
15651,1100010011110
15652,11000100111100
15653,110001001111000
15654,1100010011111
15655,11000100111111
15656,11000100111101
15657,11000100111100111
15658,1100010011110011
15659,110001001111001
15664,1110111110111
15665,11101111101110
15666,11101111101111
15667,110001001
15334,1
