rid,binaryID
5,11111111011110
6,111111110111
7,111111110101
8,111110111111111
9,11111011111111111
10,11111110
11,111111110
12,1111101
13,111110
14,1111101111111
16,1001111
17,10011110
18,10011111
19,100101
20,1001011
21,10010
22,110101
23,11010
24,110110
25,1101101
26,1111011
27,111101
28,11110
29,11110110
30,11110111
31,111101111
32,1111011111
33,11110111111
34,111101111111
102,100111
103,11111111011111
104,1111111101110
105,1111111101111
106,111110111111111110
107,111110111111111111
108,11111011
109,111110111
110,1111101111
111,11111011111
114,1101111
115,110
116,1101
117,110111
118,11011
119,100
120,10
121,11111
122,111110111111
123,11111011111111
124,1111101111111111
128,111111111
129,11111111
130,100111111
131,1111111
132,111111
133,10011
134,1001
135,10111111
136,101111111
137,10111
138,101
139,1011111
140,1011
141,101111
142,1111
143,111
157,1111111101
158,11111111010
159,11111111011
15027,11
15,1
