rid,binaryID
1166,100101
1167,1001011
1168,100
1169,10010
1170,1001
1171,100111
1172,10011
9829,10
9830,1010
9831,101
9832,10100
9833,101000
9834,1010000
9835,101000001
9836,10100000
9837,10100000111011111
9838,1010000011101
9839,101000001110111
9840,1010000011101111
9841,10100000111011
9842,1010000011101111110001
9843,10100000111011111100011
9844,101000001110111111000111
9845,1010000011101111110001111
9846,10100000111011111100011111
9847,101000001110111111000111110
9848,1010000011101111110001111100
9849,10100000111011111100011111001
9850,101000001110111111000111110011
9851,1010000011101111110001111100110
9852,1010000011101111110001111100110101
9853,1111101
9854,111110
9855,11111010
9856,111110100
9891,1111010
9892,11110101
9893,1111011
9894,11110111
9895,111110101
9896,1111101000
9897,11111011
9898,111110110
9899,1111101100
9900,1111101101
9901,111110111
9902,111110111011
9903,11111011101
9904,1111101110
9905,1111101111
9906,11111110
9907,111111100
9908,1111111000
9909,111111100001
9910,11111110000
9911,111111101
9912,11111110001
9913,1111111001
9914,11111111
9915,11101
9916,1110
9917,101011
9918,10101
9919,1010110
9920,1010111
9921,10100111
9922,1010011
9923,101001
9924,101001110
9925,101001111
9926,10100011
9927,1010001
9928,101000110
9929,101000111
9930,1010001110
9931,1010001111
9932,1010000011111
9933,10100000111110
9934,101000001111100
9935,1010000011111000
9936,10100000111111
9937,1010000011111001
9938,101000001111101
9939,1010000011111011
9940,10100000111110111
9941,10100000111011111111
9942,101000001110111111111
9943,1010000011101111111111
9944,1010000011101111110011
9945,1010000011101111110001111101
9946,10100000111011111100011111010
9947,101000001110111111000111110100
9948,1010000011101111110001111101000
9949,10100000111011111100011111011
9950,101000001110111111000111110101
9951,1010000011101111110001111101001
9952,1010000011101111110001111100110111
9953,1010000011101111110001111100111
9954,10100000111011111100011111001111
9955,101000001110111111000111111
9956,1010000011101111110101
9957,1010000011101111110111
9958,101000001101
9959,101000011
9960,10100001
9961,1010000110
9962,1010000111
9963,1011
9964,10111
10362,11110
10363,111101
10364,11111
10398,111
10399,11
10400,1111
10404,111111
10405,1111111
10465,101000001110
10466,101000001111
10467,1010000011
10468,10100000110
10469,101000001110111111010
10470,101000001110111111000
10471,101000001110111111001
10472,101000001110111111011
10473,10100000111011111100
10474,10100000111011111101
10475,1010000011101111110
10476,1010000011101111111
10477,101000001110111111
10478,101000001110111111000111110011010
10479,101000001110111111000111110011011
10480,10100000111011111100011111001101
10554,1111101001
13305,111110100110111101111111
13306,11111010011011110111111111
13307,11111010011011110111101
13308,111110100110111101111101
13309,1111101001111
13310,111110100110111101011111
13311,11111010011011110101
13312,111110100110111101011
13313,1111101001101111010111
13314,111110100110111100111
13315,1111101001101111110
13316,111110100110111
13317,1111101001101
13318,11111010011011
13319,1111101001101111011111011
13320,1111101001101111011111111
13321,1111101001101111010111111
13322,11111010011011110101111
13323,111110100110
13324,1111101001101111111
13325,111110100110111111
13326,11111010011011110
13327,1111101001101111010
13328,11111010011011111
13329,1111101001101111
13330,1111101001101111001
13331,11111010011011110011
13332,111110100110111100
13333,1111101001101111011
13334,11111010011011110111
13335,1111101001101111011110
13336,11111010011011110111110
13337,1111101001101111011111
13338,111110100110111101111
13339,11111010011011110111111
13340,11111010011
13341,111110100111
15038,10100000111
15040,111110100110111101
9828,1
