rid,binaryID
8387,11
8388,11111
8390,111111
8391,111
8392,1111
8393,1111110
8394,11111101011011
8395,111111010110111
8396,111111010110111011
8397,1111110101101110111
8398,11111101011011101
8399,1111110101101110
8400,11111101011011101110
8401,111111010110111011101
8402,1111110101101110111010
8403,11111101011011101110101
8404,111111010110111011101011
8405,1111110111
8406,11111101111111111
8407,111111011111111110
8408,1111110111111111100
8409,11111101111111111000
8410,11111101111111111000100111
8411,111111011111111110001001110
8412,1111110111111111100010011100
8413,1111110111111111100010011100101
8414,11111101111111111000100111001010
8415,111111011111111110001001110010100
8416,1111110111111111100010011100101000
8417,11111101111111111000100111001010000
8418,111111011111111110001001110010100000
8419,1111110111111111100010011100101000000
8420,11111101111111111000100111001010000000
8421,111111011111111110001001110010100000000
8422,1111110111111111100010011100101000000000
8423,11111101111111111000100111001010000000000
8424,111111011111111110001001110010100000000000
8425,1111110111111111100010011100101000000000000
8426,11111101111111111000100111001010000000000000
8427,111111011111111110001001110010100000000000000
8428,1111110111111111100010011100101000000000000000
8429,11111101111111111000100111001010000000000000001
8430,111111011111111110001001110010100000000000000011
8431,1111110111111111100010011100101000000000000000110
8432,11111101111111111000100111001010000000000000001100
8433,111111011111111110001001110010100000000000000011000
8434,1111110111111111100010011100101000000000000000110000
8435,111111011111111110001001110010100000000000000011000011
8436,11111101111111111000100111001010000000000000001100001
8437,11111101111111111000100111001010000000000000001100001101
8438,1111110111111111100010011100101000000000000000110000110
8439,111111011111111110001001110010100000000000000011000011010
8440,1111110111111111100010011100101000000000000000110000110100
8441,11111101111111111000100111001010000000000000001100001101000
8442,111111011111111110001001110010100000000000000011000011010000
8443,1111110111111111100010011100101000000000000000110000110100001
8444,11111101111111111000100111001010000000000000001100001101000011
8445,111111011111111110001001110010100000000000000011000011010000110
8481,11111101111111111000100111001010000000000000001100011
8482,1111110111111111100010011100101000000000000000110001
8483,111111011111111110001001110010100000000000000011000111
8484,111111011111111110001001110010100000000000000011000111111
8485,1111110111111111100010011100101000000000000000110001111110
