rid,binaryID
9725,11
9727,110
9728,1100
9729,110000
9730,11000
9731,1100001111111111
9732,1100001111111
9733,110000111111111
9734,11000011111111
9735,110000111111
9736,11000011111111110
9737,110000111111111100
9738,1100001111111111000
9858,11000011111111110001111
9859,110000111111111100011
9860,1100001111111111000111111
9861,11000011111111110001
9862,1100001111111111000111
9863,110000111111111100011111
10104,110000111
10105,11000011
10106,110000111111111101
10115,11000011111111111
10116,1100011
10117,110001
10118,1100111
10119,11001111
10120,110011
10121,110011111
10122,11001
10123,110111
10124,11011
10125,1101
10126,11011110
10127,110111101
10128,110111111
10129,1101111111
10130,11111
10131,111111
10132,110111111111
10133,11011111111
10134,1101111111110
10135,110111111111011
10136,11011111111101
10137,1101111111110111
10138,11011111111111
10139,1101111111111
10379,1100001
10392,1100001111111111001111
10393,110000111111111100111
10426,1100001111
10427,11000011111
10446,11000011111111110011
10447,1100001111111111001
10452,1101111
10453,11011111
10454,1111
10455,111
9726,1
