rid,binaryID
11644,10
11645,100
11646,1000
11647,10001
11648,100011
11649,1000111
11650,10001110
11651,100011101
11652,1000111011
11653,10001110110
11654,100011101100
11655,1000111011001
11656,10001110110011
11657,100011101100110
11658,1000111011001100
11659,10001110110011000
11660,100011101100110000
11661,1000111011001100000
11662,10001110110011000000
11663,100011101100110000000
11664,1000111011001100000000
11665,10001110110011000000000
11666,100011101100110000000111
11667,10001110110011000000011
11668,1000111011001100000001111
11669,1000111011001100000001
11670,10001110110011000000011110
11671,100011101100110000000111100
11672,1000111011001100000001111000
11673,101
11674,10110
11675,1011
11676,101100
11677,1011000
11678,10110000
11679,101100001
11680,101100001011
11681,1011000010
11682,10110000101111
11683,101100001011111
11684,10110000101
11685,1011000010111
11686,1011000010111110
12275,10110111
12276,1011011
12277,101101
12278,101101111
12279,10110011
12280,1011001
12281,1011000011
12282,1011000010111111
12283,10110000101111110
12284,10110000101111111
12285,1011000111
12286,101100011
12287,10110001
12288,10111
12289,101111
12290,10001110111
12291,100011101110
12292,1000111011101
12293,100011101111
12294,100011101101
12295,100011101100110001
12296,1000111011001100010
12297,10001110110011000111
12298,1000111011001100011
12299,10001110110011000000001
12300,100011101100110000000011
12301,1000111011001100000000110
12302,1000111011001100000000111
12303,1000111011001100000001111001
12304,100011101100110000000111101
12305,10001110110011000000011111
12306,100011101100110000001
12307,10001110110011000001
12308,1000111011001100001
12309,10001110110011001
12310,1000111011001101
12311,100011101100111
12312,1000111011001111
12313,10001111
12314,100011110
12315,100011111
12316,100111
12317,1001111
12318,10011
12319,1001
12320,1111
12321,11
12322,111
11643,1
