rid,binaryID
8307,101
8308,10
8309,1010
8310,1010110
8311,10101100
8312,10101100111
8313,101011001110
8314,1010110011100
8315,101011001110011
8316,10101100111001
8317,1010110011100111
8318,10101100111001111
8319,101011001110011111
8320,1010110011100111110
8321,10101100111001111101
8322,101011001110011111011
8575,101010
9369,10100
9370,101011011
9371,10101101111
9372,101011011111
9373,10101101
9374,1010110111
9375,1010110011100111111
9376,101011001110011111111
9377,10101100111001111111
9378,1010110011101
9379,10101100111011
9380,101011001111
9381,10101100101
9382,1010111
9383,10101110
9384,10101111
9385,10110
9386,101101
9387,1011011
9388,10110110
9389,101101100
9390,1011011001
9391,10110110011
9392,10110110011111
9393,101101100111110
9394,101101101
9395,101101100111111
9396,10110110011101
9397,10110111
9398,10111
9399,11
9400,111
9401,1110
9402,11100
9403,111000
9404,111001
9405,11101
9406,1111
9490,101011
9511,10101
9569,1011
9594,101011001
9595,1010110010
9596,1010110011
9661,101101100111
9662,1011011001110
9663,1011011001111
8306,1
